ticker,outcome,venue,primary_exchange,con_id,candidates,detail,attempts,elapsed_s,unexpected_venue
FAD,resolved,NASDAQ,NASDAQ,44000299,,1 contract(s),1,0.123,no
FAIL,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
FALN,resolved,NASDAQ,NASDAQ,236855028,,1 contract(s),1,0.101,no
FAN,resolved,ARCA,ARCA,51834663,,1 contract(s),1,0.126,no
FAPR,resolved,BATS,BATS,482685230,,1 contract(s),1,0.108,no
FAS,resolved,ARCA,ARCA,97276826,,1 contract(s),1,0.144,no
FAUG,resolved,BATS,BATS,390616565,,1 contract(s),1,0.146,no
FAZ,resolved,ARCA,ARCA,812475674,,1 contract(s),1,0.152,no
FB,resolved,BATS,BATS,794639762,,1 contract(s),1,0.101,no
FBCG,resolved,BATS,BATS,425203208,,1 contract(s),1,0.144,no
FBCV,resolved,BATS,BATS,425203213,,1 contract(s),1,0.140,no
FBDC,resolved,ARCA,ARCA,801781654,,1 contract(s),1,0.100,no
FBGX,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
FBL,resolved,NASDAQ,NASDAQ,602261422,,1 contract(s),1,0.104,no
FBND,resolved,ARCA,ARCA,169694336,,1 contract(s),1,0.156,no
FBOT,resolved,NASDAQ,NASDAQ,636172065,,1 contract(s),1,0.170,no
FBT,resolved,ARCA,ARCA,39622926,,1 contract(s),1,0.095,no
FBTC,resolved,BATS,BATS,676783301,,1 contract(s),1,0.142,no
FBY,resolved,ARCA,ARCA,645364542,,1 contract(s),1,0.082,no
FBYY,resolved,NASDAQ,NASDAQ,824809144,,1 contract(s),1,0.139,no
FBZ,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
FCA,resolved,NASDAQ,NASDAQ,87254441,,1 contract(s),1,0.147,no
FCAL,resolved,NASDAQ,NASDAQ,280262321,,1 contract(s),1,0.146,no
FCEF,resolved,NASDAQ,NASDAQ,249325677,,1 contract(s),1,0.112,no
FCFY,resolved,ARCA,ARCA,650080326,,1 contract(s),1,0.102,no
FCG,resolved,ARCA,ARCA,231046611,,1 contract(s),1,0.141,no
FCLD,resolved,BATS,BATS,519136514,,1 contract(s),1,0.143,no
FCOM,resolved,ARCA,ARCA,137229040,,1 contract(s),1,0.094,no
FCOR,resolved,ARCA,ARCA,169694330,,1 contract(s),1,0.108,no
FCPI,resolved,BATS,BATS,390616575,,1 contract(s),1,0.103,no
FCSH,resolved,ARCA,ARCA,532824235,,1 contract(s),1,0.106,no
FCTE,resolved,NASDAQ,NASDAQ,713456582,,1 contract(s),1,0.106,no
FCTR,resolved,BATS,BATS,327422060,,1 contract(s),1,0.168,no
FCUS,resolved,ARCA,ARCA,605924890,,1 contract(s),1,0.114,no
FCVT,resolved,NASDAQ,NASDAQ,211666717,,1 contract(s),1,0.146,no
FDAT,resolved,ARCA,ARCA,626282095,,1 contract(s),1,0.100,no
FDCE,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.002,no
FDCF,resolved,NASDAQ,NASDAQ,636172068,,1 contract(s),1,0.144,no
FDD,resolved,ARCA,ARCA,46035703,,1 contract(s),1,0.103,no
FDEC,resolved,BATS,BATS,461481831,,1 contract(s),1,0.100,no
FDEM,resolved,BATS,BATS,355332901,,1 contract(s),1,0.107,no
FDEV,resolved,BATS,BATS,355332906,,1 contract(s),1,0.156,no
FDFF,resolved,NASDAQ,NASDAQ,636172075,,1 contract(s),1,0.319,no
FDG,resolved,ARCA,ARCA,415594731,,1 contract(s),1,0.295,no
FDGR,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
FDHT,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
FDHY,resolved,ARCA,ARCA,321328127,,1 contract(s),1,0.106,no
FDIF,resolved,NASDAQ,NASDAQ,637699126,,1 contract(s),1,0.149,no
FDIG,resolved,NASDAQ,NASDAQ,557715643,,1 contract(s),1,0.130,no
FDIQ,resolved,NASDAQ,NASDAQ,320227550,,1 contract(s),1,0.102,no
FDIS,resolved,ARCA,ARCA,137229010,,1 contract(s),1,0.086,no
FDIV,resolved,NASDAQ,NASDAQ,655443298,,1 contract(s),1,0.122,no
FDL,resolved,ARCA,ARCA,38302219,,1 contract(s),1,0.108,no
FDLO,resolved,ARCA,ARCA,247848812,,1 contract(s),1,0.127,no
FDLS,resolved,ARCA,ARCA,581259022,,1 contract(s),1,0.103,no
FDM,resolved,ARCA,ARCA,36253174,,1 contract(s),1,0.106,no
FDMO,resolved,ARCA,ARCA,247848818,,1 contract(s),1,0.085,no
FDN,resolved,ARCA,ARCA,39622928,,1 contract(s),1,0.145,no
FDNI,resolved,NASDAQ,NASDAQ,340390091,,1 contract(s),1,0.123,no
FDRR,resolved,ARCA,ARCA,247848809,,1 contract(s),1,0.100,no
FDRV,resolved,BATS,BATS,519136520,,1 contract(s),1,0.140,no
FDT,resolved,NASDAQ,NASDAQ,87254444,,1 contract(s),1,0.128,no
FDTB,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
FDTS,resolved,NASDAQ,NASDAQ,102447841,,1 contract(s),1,0.105,no
FDTX,resolved,NASDAQ,NASDAQ,636172080,,1 contract(s),1,0.108,no
FDV,resolved,ARCA,ARCA,597691634,,1 contract(s),1,0.131,no
FDVL,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
FDVV,resolved,ARCA,ARCA,247848806,,1 contract(s),1,0.100,no
FDWM,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
FEAT,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.001,no
FEBT,resolved,BATS,BATS,611584499,,1 contract(s),1,0.141,no
FEBW,resolved,BATS,BATS,611584502,,1 contract(s),1,0.144,no
FEBZ,resolved,BATS,BATS,805705244,,1 contract(s),1,0.137,no
FEDL,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
FEDM,resolved,ARCA,ARCA,516097358,,1 contract(s),1,0.112,no
FEGE,resolved,NYSE,NYSE,749040423,,1 contract(s),1,0.148,no
FEHY,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
FEIG,resolved,ARCA,ARCA,516097360,,1 contract(s),1,0.146,no
FELC,resolved,ARCA,ARCA,666754575,,1 contract(s),1,0.103,no
FELG,resolved,ARCA,ARCA,666754577,,1 contract(s),1,0.147,no
FELV,resolved,ARCA,ARCA,666754580,,1 contract(s),1,0.098,no
FEM,resolved,NASDAQ,NASDAQ,87254450,,1 contract(s),1,0.107,no
FEMB,resolved,NASDAQ,NASDAQ,172854883,,1 contract(s),1,0.105,no
FEMS,resolved,NASDAQ,NASDAQ,102447844,,1 contract(s),1,0.130,no
FENI,resolved,ARCA,ARCA,666754570,,1 contract(s),1,0.141,no
FENY,resolved,ARCA,ARCA,137229016,,1 contract(s),1,0.140,no
FEOE,resolved,NYSE,NYSE,749040424,,1 contract(s),1,0.104,no
FEP,resolved,NASDAQ,NASDAQ,87254455,,1 contract(s),1,0.202,no
FEPI,resolved,NASDAQ,NASDAQ,659068177,,1 contract(s),1,0.164,no
FESM,resolved,ARCA,ARCA,666754590,,1 contract(s),1,0.149,no
FETH,resolved,BATS,BATS,717324491,,1 contract(s),1,0.256,no
FEUS,resolved,ARCA,ARCA,516097365,,1 contract(s),1,0.316,no
FEUZ,resolved,NASDAQ,NASDAQ,171504885,,1 contract(s),1,0.235,no
FEX,resolved,NASDAQ,NASDAQ,44000304,,1 contract(s),1,0.208,no
FEZ,resolved,ARCA,ARCA,45555861,,1 contract(s),1,0.143,no
FFEB,resolved,BATS,BATS,404810126,,1 contract(s),1,0.140,no
FFHG,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
FFIU,resolved,ARCA,ARCA,286179510,,1 contract(s),1,0.146,no
FFLC,resolved,BATS,BATS,425203219,,1 contract(s),1,0.103,no
FFLG,resolved,BATS,BATS,469352062,,1 contract(s),1,0.144,no
FFLS,resolved,ARCA,ARCA,638362075,,1 contract(s),1,0.106,no
FFND,resolved,ARCA,ARCA,510475037,,1 contract(s),1,0.107,no
FFOG,resolved,BATS,BATS,663892061,,1 contract(s),1,0.149,no
FFOX,resolved,ARCA,ARCA,790694639,,1 contract(s),1,0.106,no
FFSG,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
FFSM,resolved,BATS,BATS,469352075,,1 contract(s),1,0.201,no
FFTG,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
FFTI,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
FFTY,resolved,ARCA,ARCA,877316189,,1 contract(s),1,0.094,no
FFUT,resolved,NASDAQ,NASDAQ,789480838,,1 contract(s),1,0.106,no
FGD,resolved,ARCA,ARCA,47488731,,1 contract(s),1,0.152,no
FGDL,resolved,ARCA,ARCA,570640318,,1 contract(s),1,0.101,no
FGM,resolved,NASDAQ,NASDAQ,102404272,,1 contract(s),1,0.124,no
FGRO,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.010,no
FGSI,resolved,NASDAQ,NASDAQ,794915801,,1 contract(s),1,0.145,no
FHDG,resolved,BATS,BATS,742449283,,1 contract(s),1,0.147,no
FHLC,resolved,ARCA,ARCA,137229025,,1 contract(s),1,0.106,no
FHYS,resolved,ARCA,ARCA,532829480,,1 contract(s),1,0.107,no
FIAT,resolved,ARCA,ARCA,832260609,,1 contract(s),1,0.132,no
FIAX,resolved,ARCA,ARCA,600686650,,1 contract(s),1,0.114,no
FIBR,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
FICS,resolved,NASDAQ,NASDAQ,460492614,,1 contract(s),1,0.109,no
FID,resolved,NASDAQ,NASDAQ,331629636,,1 contract(s),1,0.105,no
FIDI,resolved,ARCA,ARCA,303019407,,1 contract(s),1,0.191,no
FIDU,resolved,ARCA,ARCA,137229028,,1 contract(s),1,0.128,no
FIG,resolved,NYSE,NYSE,802794976,,1 contract(s),1,0.150,no
FIGB,resolved,ARCA,ARCA,474829575,,1 contract(s),1,0.106,no
FIHD,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
FIIG,resolved,ARCA,ARCA,646238698,,1 contract(s),1,0.098,no
FILL,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
FINE,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
FINX,resolved,NASDAQ,NASDAQ,247691379,,1 contract(s),1,0.139,no
FISR,resolved,ARCA,ARCA,359693011,,1 contract(s),1,0.201,no
FITE,resolved,ARCA,ARCA,301004569,,1 contract(s),1,0.144,no
FIVA,resolved,ARCA,ARCA,303019409,,1 contract(s),1,0.129,no
FIVG,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.008,no
FIVY,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
FIW,resolved,ARCA,ARCA,44000309,,1 contract(s),1,0.140,no
FIXD,resolved,NASDAQ,NASDAQ,266021916,,1 contract(s),1,0.103,no
FIXP,resolved,ARCA,ARCA,756555602,,1 contract(s),1,0.114,no
FIXT,resolved,NYSE,NYSE,791742712,,1 contract(s),1,0.141,no
FJAN,resolved,BATS,BATS,466204219,,1 contract(s),1,0.153,no
FJP,resolved,NASDAQ,NASDAQ,87254456,,1 contract(s),1,0.131,no
FJUL,resolved,BATS,BATS,435429746,,1 contract(s),1,0.105,no
FJUN,resolved,BATS,BATS,428729861,,1 contract(s),1,0.111,no
FKU,resolved,NASDAQ,NASDAQ,102404290,,1 contract(s),1,0.199,no
FLAG,resolved,ARCA,ARCA,777177595,,1 contract(s),1,0.147,no
FLAO,resolved,BATS,BATS,693841802,,1 contract(s),1,0.204,no
FLAU,resolved,ARCA,ARCA,295156239,,1 contract(s),1,0.184,no
FLAX,resolved,ARCA,ARCA,306081815,,1 contract(s),1,0.089,no
FLBL,resolved,BATS,BATS,320106064,,1 contract(s),1,0.148,no
FLBR,resolved,ARCA,ARCA,295156241,,1 contract(s),1,0.108,no
FLCA,resolved,ARCA,ARCA,295156244,,1 contract(s),1,0.110,no
FLCB,resolved,ARCA,ARCA,383858504,,1 contract(s),1,0.104,no
FLCC,resolved,ARCA,ARCA,719273314,,1 contract(s),1,0.128,no
FLCG,resolved,ARCA,ARCA,719273319,,1 contract(s),1,0.146,no
FLCH,resolved,ARCA,ARCA,295156251,,1 contract(s),1,0.148,no
FLCO,resolved,ARCA,ARCA,250142641,,1 contract(s),1,0.133,no
FLCV,resolved,ARCA,ARCA,719273320,,1 contract(s),1,0.145,no
FLDB,resolved,NASDAQ,NASDAQ,686766281,,1 contract(s),1,0.142,no
FLDR,resolved,BATS,BATS,321328130,,1 contract(s),1,0.147,no
FLDZ,resolved,BATS,BATS,791478319,,1 contract(s),1,0.133,no
FLEE,resolved,ARCA,ARCA,295156254,,1 contract(s),1,0.125,no
FLEH,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.012,no
FLEU,resolved,ARCA,ARCA,295156258,,1 contract(s),1,0.090,no
FLFR,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
FLGB,resolved,ARCA,ARCA,295156299,,1 contract(s),1,0.141,no
FLGR,resolved,ARCA,ARCA,295156264,,1 contract(s),1,0.099,no
FLGV,resolved,ARCA,ARCA,426537421,,1 contract(s),1,0.322,no
FLHK,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
FLHY,resolved,BATS,BATS,320106059,,1 contract(s),1,0.291,no
FLIA,resolved,BATS,BATS,320106062,,1 contract(s),1,0.225,no
FLIN,resolved,ARCA,ARCA,306081816,,1 contract(s),1,0.148,no
FLIY,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
FLJH,resolved,ARCA,ARCA,295156281,,1 contract(s),1,0.095,no
FLJJ,resolved,BATS,BATS,681352387,,1 contract(s),1,0.146,no
FLJP,resolved,ARCA,ARCA,295156278,,1 contract(s),1,0.132,no
FLKR,resolved,ARCA,ARCA,295156289,,1 contract(s),1,0.092,no
FLLA,resolved,ARCA,ARCA,336757799,,1 contract(s),1,0.136,no
FLLV,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
FLMB,resolved,ARCA,ARCA,288047283,,1 contract(s),1,0.148,no
FLMI,resolved,ARCA,ARCA,288047277,,1 contract(s),1,0.102,no
FLMX,resolved,ARCA,ARCA,295156284,,1 contract(s),1,0.135,no
FLN,resolved,NASDAQ,NASDAQ,87254461,,1 contract(s),1,0.144,no
FLOT,resolved,BATS,BATS,89553569,,1 contract(s),1,0.104,no
FLOW,resolved,ARCA,ARCA,641782968,,1 contract(s),1,0.127,no
FLQL,resolved,BATS,BATS,274616925,,1 contract(s),1,0.129,no
FLQM,resolved,BATS,BATS,274616929,,1 contract(s),1,0.105,no
FLQS,resolved,BATS,BATS,274616932,,1 contract(s),1,0.127,no
FLRG,resolved,ARCA,ARCA,445554132,,1 contract(s),1,0.132,no
FLRN,resolved,ARCA,ARCA,98392055,,1 contract(s),1,0.146,no
FLRT,resolved,ARCA,ARCA,522799011,,1 contract(s),1,0.111,no
FLSA,resolved,ARCA,ARCA,336757800,,1 contract(s),1,0.102,no
FLSP,resolved,ARCA,ARCA,396447757,,1 contract(s),1,0.149,no
FLSW,resolved,ARCA,ARCA,306081825,,1 contract(s),1,0.102,no
FLTB,resolved,ARCA,ARCA,169694335,,1 contract(s),1,0.106,no
FLTR,resolved,ARCA,ARCA,229726313,,1 contract(s),1,0.112,no
FLTW,resolved,ARCA,ARCA,295156292,,1 contract(s),1,0.110,no
FLUD,resolved,ARCA,ARCA,434693574,,1 contract(s),1,0.147,no
FLV,resolved,ARCA,ARCA,415594734,,1 contract(s),1,0.146,no
FLXN,resolved,BATS,BATS,796360478,,1 contract(s),1,0.145,no
FLXR,resolved,NYSE,NYSE,711280672,,1 contract(s),1,0.150,no
FLYD,resolved,ARCA,ARCA,854937674,,1 contract(s),1,0.152,no
FLYT,resolved,BATS,BATS,825094695,,1 contract(s),1,0.115,no
FLYU,resolved,ARCA,ARCA,568738265,,1 contract(s),1,0.148,no
FLZA,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.002,no
FM,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
FMAG,resolved,BATS,BATS,469352065,,1 contract(s),1,0.150,no
FMAR,resolved,BATS,BATS,478106440,,1 contract(s),1,0.149,no
FMAT,resolved,ARCA,ARCA,137229038,,1 contract(s),1,0.149,no
FMAY,resolved,BATS,BATS,422619588,,1 contract(s),1,0.148,no
FMB,resolved,NASDAQ,NASDAQ,151375571,,1 contract(s),1,0.133,no
FMCE,resolved,ARCA,ARCA,740923798,,1 contract(s),1,0.140,no
FMCX,resolved,ARCA,ARCA,558017344,,1 contract(s),1,0.110,no
FMDE,resolved,ARCA,ARCA,666754587,,1 contract(s),1,0.140,no
FMED,resolved,NASDAQ,NASDAQ,636172078,,1 contract(s),1,0.123,no
FMET,resolved,NASDAQ,NASDAQ,557715646,,1 contract(s),1,0.155,no
FMF,resolved,ARCA,ARCA,132404467,,1 contract(s),1,0.135,no
FMHI,resolved,NASDAQ,NASDAQ,294729598,,1 contract(s),1,0.113,no
FMIL,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
FMKT,resolved,ARCA,ARCA,790162707,,1 contract(s),1,0.110,no
FMNY,resolved,ARCA,ARCA,490852662,,1 contract(s),1,0.145,no
FMQQ,resolved,ARCA,ARCA,517203782,,1 contract(s),1,0.108,no
FMTM,resolved,NASDAQ,NASDAQ,769648061,,1 contract(s),1,0.141,no
FMUB,resolved,NASDAQ,NASDAQ,774144929,,1 contract(s),1,0.107,no
FMUN,resolved,NASDAQ,NASDAQ,774122372,,1 contract(s),1,0.144,no
FNCL,resolved,ARCA,ARCA,137229021,,1 contract(s),1,0.146,no
FNDA,resolved,ARCA,ARCA,132803412,,1 contract(s),1,0.143,no
FNDB,resolved,ARCA,ARCA,132803419,,1 contract(s),1,0.104,no
FNDC,resolved,ARCA,ARCA,132803407,,1 contract(s),1,0.111,no
FNDE,resolved,ARCA,ARCA,132803397,,1 contract(s),1,0.162,no
FNDF,resolved,ARCA,ARCA,132803402,,1 contract(s),1,0.086,no
FNDX,resolved,ARCA,ARCA,132803409,,1 contract(s),1,0.132,no
FNGD,resolved,ARCA,ARCA,850759068,,1 contract(s),1,0.089,no
FNGG,resolved,ARCA,ARCA,610222286,,1 contract(s),1,0.127,no
FNGO,resolved,ARCA,ARCA,328205084,,1 contract(s),1,0.112,no
FNGS,resolved,ARCA,ARCA,391312240,,1 contract(s),1,0.099,no
FNGU,resolved,ARCA,ARCA,756373390,,1 contract(s),1,0.114,no
FNK,resolved,NASDAQ,NASDAQ,87254469,,1 contract(s),1,0.147,no
FNOV,resolved,BATS,BATS,391638324,,1 contract(s),1,0.138,no
FNX,resolved,NASDAQ,NASDAQ,44000319,,1 contract(s),1,0.111,no
FNY,resolved,NASDAQ,NASDAQ,87254464,,1 contract(s),1,0.152,no
FOCT,resolved,BATS,BATS,450760887,,1 contract(s),1,0.104,no
FORH,resolved,BATS,BATS,486829893,,1 contract(s),1,0.146,no
FOVL,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
FOWF,resolved,BATS,BATS,748629189,,1 contract(s),1,0.145,no
FOXY,resolved,ARCA,ARCA,758858054,,1 contract(s),1,0.109,no
FPA,resolved,NASDAQ,NASDAQ,87254435,,1 contract(s),1,0.149,no
FPAG,resolved,BATS,BATS,698998035,,1 contract(s),1,0.148,no
FPE,resolved,ARCA,ARCA,122142767,,1 contract(s),1,0.144,no
FPEI,resolved,ARCA,ARCA,286935455,,1 contract(s),1,0.154,no
FPFD,resolved,BATS,BATS,497222706,,1 contract(s),1,0.149,no
FPRO,resolved,BATS,BATS,469352068,,1 contract(s),1,0.152,no
FPWR,resolved,ARCA,ARCA,380121580,,1 contract(s),1,0.109,no
FPX,resolved,ARCA,ARCA,38715957,,1 contract(s),1,0.093,no
FPXE,resolved,NASDAQ,NASDAQ,336206517,,1 contract(s),1,0.149,no
FPXI,resolved,NASDAQ,NASDAQ,172853717,,1 contract(s),1,0.146,no
FQAL,resolved,ARCA,ARCA,247848823,,1 contract(s),1,0.089,no
FRDM,resolved,BATS,BATS,367728013,,1 contract(s),1,0.150,no
FREL,resolved,ARCA,ARCA,183005003,,1 contract(s),1,0.086,no
FRI,resolved,ARCA,ARCA,44000322,,1 contract(s),1,0.131,no
FRIZ,resolved,ARCA,ARCA,810311853,,1 contract(s),1,0.105,no
FRNW,resolved,BATS,BATS,519136508,,1 contract(s),1,0.150,no
FRTY,resolved,ARCA,ARCA,474243673,,1 contract(s),1,0.106,no
FSBD,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.010,no
FSCC,resolved,ARCA,ARCA,719273325,,1 contract(s),1,0.186,no
FSCS,resolved,NASDAQ,NASDAQ,280262331,,1 contract(s),1,0.223,no
FSEC,resolved,ARCA,ARCA,474829576,,1 contract(s),1,0.154,no
FSEP,resolved,BATS,BATS,446220116,,1 contract(s),1,0.146,no
FSGS,resolved,NASDAQ,NASDAQ,280262334,,1 contract(s),1,0.151,no
FSIG,resolved,ARCA,ARCA,526906296,,1 contract(s),1,0.106,no
FSLD,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
FSMB,resolved,ARCA,ARCA,340259131,,1 contract(s),1,0.153,no
FSMD,resolved,ARCA,ARCA,355332896,,1 contract(s),1,0.091,no
FSMO,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
FSST,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.001,no
FSTA,resolved,ARCA,ARCA,137229015,,1 contract(s),1,0.090,no
FSYD,resolved,ARCA,ARCA,544834740,,1 contract(s),1,0.109,no
FSZ,resolved,NASDAQ,NASDAQ,102404282,,1 contract(s),1,0.091,no
FTA,resolved,NASDAQ,NASDAQ,44000327,,1 contract(s),1,0.143,no
FTAG,resolved,NASDAQ,NASDAQ,231849303,,1 contract(s),1,0.115,no
FTBD,resolved,ARCA,ARCA,610455280,,1 contract(s),1,0.113,no
FTBI,resolved,ARCA,ARCA,787747119,,1 contract(s),1,0.112,no
FTC,resolved,NASDAQ,NASDAQ,44000328,,1 contract(s),1,0.167,no
FTCB,resolved,ARCA,ARCA,664516077,,1 contract(s),1,0.105,no
FTCE,resolved,ARCA,ARCA,732970598,,1 contract(s),1,0.105,no
FTCS,resolved,NASDAQ,NASDAQ,39861739,,1 contract(s),1,0.113,no
FTDS,resolved,NASDAQ,NASDAQ,179570962,,1 contract(s),1,0.154,no
FTEC,resolved,ARCA,ARCA,137229035,,1 contract(s),1,0.090,no
FTGC,resolved,NASDAQ,NASDAQ,137132320,,1 contract(s),1,0.108,no
FTGS,resolved,NASDAQ,NASDAQ,593850388,,1 contract(s),1,0.146,no
FTHF,resolved,ARCA,ARCA,662922783,,1 contract(s),1,0.111,no
FTHI,resolved,NASDAQ,NASDAQ,141525189,,1 contract(s),1,0.112,no
FTIF,resolved,ARCA,ARCA,618978012,,1 contract(s),1,0.105,no
FTKI,resolved,ARCA,ARCA,764732320,,1 contract(s),1,0.089,no
FTLS,resolved,ARCA,ARCA,166267767,,1 contract(s),1,0.113,no
FTQI,resolved,NASDAQ,NASDAQ,141525360,,1 contract(s),1,0.097,no
FTRB,resolved,ARCA,ARCA,675615017,,1 contract(s),1,0.115,no
FTRI,resolved,NASDAQ,NASDAQ,215497851,,1 contract(s),1,0.150,no
FTSD,resolved,ARCA,ARCA,137839880,,1 contract(s),1,0.143,no
FTSL,resolved,NASDAQ,NASDAQ,127012090,,1 contract(s),1,0.105,no
FTSM,resolved,NASDAQ,NASDAQ,173246170,,1 contract(s),1,0.104,no
FTW,resolved,NYSE,NYSE,860755854,,1 contract(s),1,0.173,no
FTWO,resolved,NYSE,NYSE,651420084,,1 contract(s),1,0.106,no
FTXG,resolved,NASDAQ,NASDAQ,248755965,,1 contract(s),1,0.101,no
FTXH,resolved,NASDAQ,NASDAQ,248755974,,1 contract(s),1,0.147,no
FTXL,resolved,NASDAQ,NASDAQ,248755980,,1 contract(s),1,0.150,no
FTXN,resolved,NASDAQ,NASDAQ,248755971,,1 contract(s),1,0.110,no
FTXO,resolved,NASDAQ,NASDAQ,248755960,,1 contract(s),1,0.089,no
FTXR,resolved,NASDAQ,NASDAQ,248755986,,1 contract(s),1,0.147,no
FUE,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
FUMB,resolved,ARCA,ARCA,340259134,,1 contract(s),1,0.110,no
FUNL,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.001,no
FUSI,resolved,ARCA,ARCA,619555379,,1 contract(s),1,0.214,no
FUTG,resolved,NASDAQ,NASDAQ,822466030,,1 contract(s),1,0.195,no
FUTS,resolved,PINK,PINK,384049652,,1 contract(s),1,0.112,no
FUTY,resolved,ARCA,ARCA,137229045,,1 contract(s),1,0.144,no
FV,resolved,NASDAQ,NASDAQ,145766277,,1 contract(s),1,0.113,no
FVAL,resolved,ARCA,ARCA,247848824,,1 contract(s),1,0.151,no
FVC,resolved,NASDAQ,NASDAQ,225651971,,1 contract(s),1,0.108,no
FVD,resolved,ARCA,ARCA,42033524,,1 contract(s),1,0.156,no
FWD,resolved,ARCA,ARCA,621534102,,1 contract(s),1,0.149,no
FXA,resolved,ARCA,ARCA,319355834,,1 contract(s),1,0.132,no
FXB,resolved,ARCA,ARCA,319355882,,1 contract(s),1,0.088,no
FXC,resolved,ARCA,ARCA,319648900,,1 contract(s),1,0.137,no
FXD,resolved,ARCA,ARCA,44000333,,1 contract(s),1,0.107,no
FXE,resolved,ARCA,ARCA,319355937,,1 contract(s),1,0.106,no
FXED,resolved,NYSE,NYSE,463104648,,1 contract(s),1,0.144,no
FXF,resolved,ARCA,ARCA,319356922,,1 contract(s),1,0.092,no
FXG,resolved,ARCA,ARCA,44000339,,1 contract(s),1,0.151,no
FXH,resolved,ARCA,ARCA,44000342,,1 contract(s),1,0.128,no
FXI,resolved,ARCA,ARCA,31421120,,1 contract(s),1,0.096,no
FXL,resolved,ARCA,ARCA,44000345,,1 contract(s),1,0.107,no
FXN,resolved,ARCA,ARCA,44000348,,1 contract(s),1,0.109,no
FXO,resolved,ARCA,ARCA,44000352,,1 contract(s),1,0.138,no
FXP,resolved,ARCA,ARCA,828937791,,1 contract(s),1,0.095,no
FXR,resolved,ARCA,ARCA,44000357,,1 contract(s),1,0.113,no
FXU,resolved,ARCA,ARCA,44000362,,1 contract(s),1,0.183,no
FXY,resolved,ARCA,ARCA,319355967,,1 contract(s),1,0.190,no
FXZ,resolved,ARCA,ARCA,44000367,,1 contract(s),1,0.113,no
FYC,resolved,NASDAQ,NASDAQ,87254479,,1 contract(s),1,0.143,no
